,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
187,2011-07-07,5952838,3.25,1056.880645,349987,3.1,48615480.57,21.5662313,44411155.79,27.39669265,90.21909677,1919.33,1743.61,18314021
188,2011-07-08,6843646,3.25,1057.277419,349987,3.1,48512363.22,21.70990099,44446601.42,27.48811881,90.2386129,1920.5,1744.18,18314598
189,2011-07-09,6541698,3.25,1057.674194,349987,3.1,48409245.87,21.85357068,44482047.05,27.57954498,90.25812903,1921.61,1744.8,18315176
190,2011-07-10,5498423,3.25,1058.070968,349987,3.1,48306128.52,21.99724036,44517492.68,27.67097114,90.27764516,1922.07,1744.92,18315753
191,2011-07-11,5975041,3.25,1058.467742,349987,3.1,48203011.17,22.14091005,44552938.31,27.7623973,90.29716129,1923.2,1745.6,18316330
192,2011-07-12,5921976,3.25,1058.864516,349987,3.1,48099893.82,22.28457973,44588383.94,27.85382347,90.31667742,1928.16,1748.98,18316907
193,2011-07-13,5975859,3.25,1059.26129,349987,3.1,47996776.47,22.42824942,44623829.57,27.94524963,90.33619355,1931.04,1751.05,18317484
194,2011-07-14,6069973,3.25,1059.658065,349987,3.1,47893659.12,22.57191911,44659275.2,28.0366758,90.35570968,1932.89,1752.15,18318061
195,2011-07-15,6702395,3.25,1060.054839,349987,3.1,47790541.77,22.71558879,44694720.82,28.12810196,90.37522581,1934.8,1753.44,18318638
196,2011-07-16,6768827,3.25,1060.451613,349987,3.1,47687424.42,22.85925848,44730166.45,28.21952812,90.39474194,1936.27,1754.31,18319215
197,2011-07-17,5940767,3.25,1060.848387,349987,3.1,47584307.07,23.00292817,44765612.08,28.31095429,90.41425806,1937.18,1754.8,18319793
198,2011-07-18,6658221,3.25,1061.245161,349987,3.1,47481189.72,23.14659785,44801057.71,28.40238045,90.43377419,1938.52,1755.88,18320370
199,2011-07-19,6585458,3.25,1061.641935,349987,3.1,47378072.37,23.29026754,44836503.34,28.49380661,90.45329032,1940.56,1757.67,18320947
200,2011-07-20,6658432,3.25,1062.03871,349987,3.1,47274955.02,23.43393722,44871948.97,28.58523278,90.47280645,1942,1758.91,18321524
201,2011-07-21,6735601,3.25,1062.435484,349987,3.1,47171837.67,23.57760691,44907394.6,28.67665894,90.49232258,1943.28,1760.01,18322101
202,2011-07-22,7327845,3.25,1062.832258,349987,3.1,47068720.32,23.7212766,44942840.23,28.76808511,90.51183871,1944.41,1760.93,18322678
203,2011-07-23,7274948,3.25,1063.229032,349987,3.1,46965602.97,23.86494628,44978285.86,28.85951127,90.53135484,1945.33,1761.61,18323255
204,2011-07-24,5985462,3.25,1063.625806,349987,3.1,46862485.62,24.00861597,45013731.49,28.95093743,90.55087097,1945.8,1761.93,18323832
205,2011-07-25,6781868,3.25,1064.022581,349987,3.1,46759368.27,24.15228565,45049177.12,29.0423636,90.5703871,1946.74,1762.85,18324410
206,2011-07-26,6687254,3.25,1064.419355,349987,3.1,46656250.92,24.29595534,45084622.75,29.13378976,90.58990323,1947.38,1763.63,18324987
207,2011-07-27,5839901,3.25,1064.816129,349987,3.1,46553133.57,24.43962503,45120068.38,29.22521593,90.60941935,1948.06,1764.43,18325564
208,2011-07-28,6187014,3.25,1065.212903,349987,3.1,46450016.22,24.58329471,45155514.01,29.31664209,90.62893548,1948.79,1765.25,18326141
209,2011-07-29,7484275,3.25,1065.609677,349987,3.1,46346898.87,24.7269644,45190959.64,29.40806825,90.64845161,1949.58,1766.06,18326718
210,2011-07-30,7899560,3.25,1066.006452,349987,3.1,46243781.52,24.87063408,45226405.27,29.49949442,90.66796774,1950.25,1766.62,18327295
211,2011-07-31,6821318,3.25,1066.403226,349987,3.1,46140664.17,25.01430377,45261850.9,29.59092058,90.68748387,1950.68,1766.94,18327872
212,2011-08-01,7310433,3.25,1066.8,349987,3.1,46037546.82,25.15797346,45297296.53,29.68234675,90.707,1951.48,1767.73,18328450
213,2011-08-02,7197896,3.25,1070.390323,349987,3.1,45934429.47,25.30164314,45332742.16,29.77377291,90.70419355,1952.44,1768.25,18329882
214,2011-08-03,7119322,3.25,1073.980645,349987,3.1,45831312.12,25.44531283,45368187.79,29.86519907,90.7013871,1953.18,1768.74,18331314
215,2011-08-04,7047469,3.25,1077.570968,349987,3.1,45806599.61,25.34832526,45379612.96,29.78877186,90.69858065,1953.76,1769.09,18332746
216,2011-08-05,7647065,3.25,1081.16129,349987,3.1,45830073.41,25.10343375,45376275.54,29.60918475,90.69577419,1954.02,1769.26,18334178
217,2011-08-06,7370981,3.25,1084.751613,349987,3.1,45853547.21,24.85854224,45372938.13,29.42959764,90.69296774,1954.12,1769.28,18335610
218,2011-08-07,5873866,3.25,1088.341935,349987,3.1,45877021.01,24.61365073,45369600.71,29.25001053,90.69016129,1954.23,1769.2,18337042
219,2011-08-08,6201856,3.25,1091.932258,349987,3.1,45900494.8,24.36875922,45366263.3,29.07042343,90.68735484,1954.13,1769.17,18338474
220,2011-08-09,6586903,3.25,1095.522581,349987,3.1,45923968.6,24.12386771,45362925.89,28.89083632,90.68454839,1952.93,1767.99,18339907
221,2011-08-10,6754241,3.25,1099.112903,349987,3.1,45947442.4,23.8789762,45359588.47,28.71124921,90.68174194,1951.6,1766.12,18341339
222,2011-08-11,6981026,3.25,1102.703226,349987,3.1,45970916.2,23.63408469,45356251.06,28.5316621,90.67893548,1950.64,1764.88,18342771
223,2011-08-12,7406425,3.25,1106.293548,349987,3.1,45994390,23.38919317,45352913.64,28.35207499,90.67612903,1949.51,1763.53,18344203
224,2011-08-13,7692113,3.25,1109.883871,349987,3.1,46017863.79,23.14430166,45349576.23,28.17248789,90.67332258,1949.02,1762.75,18345635
225,2011-08-14,7188380,3.25,1113.474194,349987,3.1,46041337.59,22.89941015,45346238.81,27.99290078,90.67051613,1948.83,1762.37,18347067
226,2011-08-15,7096519,3.25,1117.064516,349987,3.1,46064811.39,22.65451864,45342901.4,27.81331367,90.66770968,1948.63,1762.08,18348499
227,2011-08-16,6812204,3.25,1120.654839,349987,3.1,46088285.19,22.40962713,45339563.99,27.63372656,90.66490323,1947.61,1760.69,18349931
228,2011-08-17,6447155,3.25,1124.245161,349987,3.1,46111758.99,22.16473562,45336226.57,27.45413946,90.66209677,1946.15,1758.85,18351364
229,2011-08-18,6786359,3.25,1127.835484,349987,3.1,46135232.79,21.91984411,45332889.16,27.27455235,90.65929032,1944.66,1756.96,18352796
230,2011-08-19,7202175,3.25,1131.425806,349987,3.1,46158706.58,21.6749526,45329551.74,27.09496524,90.65648387,1943.23,1755.26,18354228
231,2011-08-20,7125512,3.25,1135.016129,349987,3.1,46182180.38,21.43006109,45326214.33,26.91537813,90.65367742,1942.03,1753.81,18355660
232,2011-08-21,6310515,3.25,1138.606452,349987,3.1,46205654.18,21.18516958,45322876.92,26.73579103,90.65087097,1941.39,1752.83,18357092
233,2011-08-22,6706867,3.25,1142.196774,349987,3.1,46229127.98,20.94027807,45319539.5,26.55620392,90.64806452,1940,1751.24,18358524
234,2011-08-23,6617991,3.25,1145.787097,349987,3.1,46252601.78,20.69538656,45316202.09,26.37661681,90.64525806,1938.99,1749.66,18359956
235,2011-08-24,6627695,3.25,1149.377419,349987,3.1,46276075.57,20.45049505,45312864.67,26.1970297,90.64245161,1937.69,1748.11,18361388
236,2011-08-25,6780203,3.25,1152.967742,349987,3.1,46299549.37,20.20560354,45309527.26,26.0174426,90.63964516,1936.5,1746.61,18362821
237,2011-08-26,7437848,3.25,1156.558065,349987,3.1,46323023.17,19.96071203,45306189.84,25.83785549,90.63683871,1935.49,1745.25,18364253
238,2011-08-27,7974445,3.25,1160.148387,349987,3.1,46346496.97,19.71582052,45302852.43,25.65826838,90.63403226,1934.78,1744.27,18365685
239,2011-08-28,7423795,3.25,1163.73871,349987,3.1,46369970.77,19.47092901,45299515.02,25.47868127,90.63122581,1934.6,1743.83,18367117
240,2011-08-29,6909541,3.25,1167.329032,349987,3.1,46393444.57,19.2260375,45296177.6,25.29909416,90.62841935,1933.96,1743.18,18368549
241,2011-08-30,6730241,3.25,1170.919355,349987,3.1,46416918.36,18.98114599,45292840.19,25.11950706,90.6256129,1934.09,1742.54,18369981
242,2011-08-31,6667847,3.25,1174.509677,349987,3.1,46440392.16,18.73625448,45289502.77,24.93991995,90.62280645,1934.04,1742.35,18371413
243,2011-09-01,6687644,3.25,1178.1,349987,3.1,46463865.96,18.49136297,45286165.36,24.76033284,90.62,1933.36,1741.03,18372846
244,2011-09-02,7213730,3.25,1175.83,349987,3.1,46487339.76,18.24647146,45282827.95,24.58074573,90.61859016,1933.32,1740.53,18373908
245,2011-09-03,7490889,3.25,1173.56,349987,3.1,46510813.56,18.00157995,45279490.53,24.40115863,90.61718033,1933.22,1740.15,18374970
246,2011-09-04,6490423,3.25,1171.29,349987,3.1,46514290.74,17.66260796,45196104,24.52003371,90.61577049,1933.21,1739.86,18376032
247,2011-09-05,6754058,3.25,1169.02,349987,3.1,46517638.09,17.32302507,45112197.67,24.64084685,90.61436066,1933.23,1739.85,18377095
248,2011-09-06,6825926,3.25,1166.75,349987,3.1,46520985.43,16.98344217,45028291.34,24.76166,90.61295082,1935.78,1741.21,18378157
249,2011-09-07,6905866,3.25,1164.48,349987,3.1,46524332.77,16.64385928,44944385.01,24.88247314,90.61154098,1937.02,1741.68,18379219
250,2011-09-08,7018232,3.25,1162.21,349987,3.1,46527680.11,16.30427639,44860478.68,25.00328629,90.61013115,1937.95,1742.21,18380282
251,2011-09-09,7249735,3.25,1159.94,349987,3.1,46531027.45,15.96469349,44776572.36,25.12409943,90.60872131,1939.12,1742.86,18381344
252,2011-09-10,6364655,3.25,1157.67,349987,3.1,46534374.79,15.6251106,44692666.03,25.24491258,90.60731148,1940.59,1743.67,18382406
253,2011-09-11,5587397,3.25,1155.4,349987,3.1,46537722.13,15.2855277,44608759.7,25.36572572,90.60590164,1941.35,1743.96,18383468
254,2011-09-12,8974328,3.25,1153.13,349987,3.1,46541069.47,14.94594481,44524853.37,25.48653887,90.6044918,1941.89,1744.25,18384531
255,2011-09-13,7114514,3.25,1150.86,349987,3.1,46544416.81,14.60636191,44440947.04,25.60735201,90.60308197,1942.47,1744.47,18385593
256,2011-09-14,6370595,3.25,1148.59,349987,3.1,46547764.15,14.26677902,44357040.71,25.72816516,90.60167213,1943.22,1744.87,18386655
257,2011-09-15,6432651,3.25,1146.32,349987,3.1,46551111.49,13.92719612,44273134.38,25.8489783,90.6002623,1943.46,1745.05,18387718
258,2011-09-16,6834979,3.25,1144.05,349987,3.1,46554458.83,13.58761323,44189228.05,25.96979145,90.59885246,1943.94,1745.37,18388780
259,2011-09-17,6765171,3.25,1141.78,349987,3.1,46557806.17,13.24803033,44105321.72,26.09060459,90.59744262,1944.66,1745.57,18389842
260,2011-09-18,5512605,3.25,1139.51,349987,3.1,46561153.51,12.90844744,44021415.39,26.21141774,90.59603279,1945.1,1745.63,18390905
261,2011-09-19,6451030,3.25,1137.24,349987,3.1,46564500.85,12.56886455,43937509.06,26.33223088,90.59462295,1945.66,1746.1,18391967
262,2011-09-20,6552675,3.25,1134.97,349987,3.1,46567848.19,12.22928165,43853602.73,26.45304403,90.59321311,1946.81,1746.92,18393029
263,2011-09-21,6576448,3.25,1132.7,349987,3.1,46571195.53,11.88969876,43769696.4,26.57385717,90.59180328,1947.98,1747.82,18394091
264,2011-09-22,6648066,3.25,1130.43,349987,3.1,46574542.87,11.55011586,43685790.08,26.69467032,90.59039344,1948.77,1748.35,18395154
265,2011-09-23,7248715,3.25,1128.16,349987,3.1,46577890.21,11.21053297,43601883.75,26.81548346,90.58898361,1949.96,1749.22,18396216
266,2011-09-24,7672516,3.25,1125.89,349987,3.1,46581237.55,10.87095007,43517977.42,26.93629661,90.58757377,1951.3,1750.08,18397278
267,2011-09-25,6348780,3.25,1123.62,349987,3.1,46584584.89,10.53136718,43434071.09,27.05710975,90.58616393,1952.07,1750.53,18398341
268,2011-09-26,6649000,3.25,1121.35,349987,3.1,46587932.23,10.19178428,43350164.76,27.1779229,90.5847541,1953.36,1751.76,18399403
269,2011-09-27,6651197,3.25,1119.08,349987,3.1,46591279.57,9.85220139,43266258.43,27.29873604,90.58334426,1956.5,1754.36,18400465
270,2011-09-28,6683633,3.25,1116.81,349987,3.1,46594626.91,9.512618496,43182352.1,27.41954919,90.58193443,1958.59,1756.2,18401527
271,2011-09-29,6279008,3.25,1114.54,349987,3.1,46597974.26,9.173035601,43098445.77,27.54036233,90.58052459,1960.21,1757.61,18402590
272,2011-09-30,7159850,3.25,1112.27,349987,3.1,46601321.6,8.833452707,43014539.44,27.66117548,90.57911475,1961.38,1758.67,18403652
273,2011-10-01,7952950,3.25,1110,367175.4,2.6,46604668.94,8.493869813,42930633.11,27.78198862,90.57770492,1963.15,1759.88,18404714
274,2011-10-02,7479864,3.25,1111.064516,367175.4,2.6,46608016.28,8.154286918,42846726.78,27.90280177,90.57629508,1963.82,1760.43,18405777
275,2011-10-03,6942036,3.25,1112.129032,367175.4,2.6,46611363.62,7.814704024,42762820.45,28.02361491,90.57488525,1964.46,1761.02,18406839
276,2011-10-04,6623815,3.25,1113.193548,367175.4,2.6,46606264.82,7.646829577,42713380.81,27.9703181,90.57347541,1965.1,1761.93,18407901
277,2011-10-05,6680578,3.25,1114.258065,367175.4,2.6,46586644.61,7.774173162,42723199.69,27.61767432,90.57206557,1965.77,1762.55,18408964
278,2011-10-06,6754906,3.25,1115.322581,367175.4,2.6,46567024.39,7.901516747,42733018.56,27.26503055,90.57065574,1966.44,1763.22,18410026
279,2011-10-07,7362636,3.25,1116.387097,367175.4,2.6,46547404.17,8.028860333,42742837.44,26.91238677,90.5692459,1967.3,1764.12,18411088
280,2011-10-08,7745430,3.25,1117.451613,367175.4,2.6,46527783.95,8.156203918,42752656.32,26.559743,90.56783607,1967.95,1764.63,18412150
281,2011-10-09,6455186,3.25,1118.516129,367175.4,2.6,46508163.73,8.283547504,42762475.19,26.20709922,90.56642623,1968.33,1764.9,18413213
282,2011-10-10,6690352,3.25,1119.580645,367175.4,2.6,46488543.51,8.410891089,42772294.07,25.85445545,90.56501639,1968.9,1765.5,18414275
283,2011-10-11,6666662,3.25,1120.645161,367175.4,2.6,46468923.3,8.538234675,42782112.95,25.50181167,90.56360656,1969.88,1766.18,18415337
284,2011-10-12,6657577,3.25,1121.709677,367175.4,2.6,46449303.08,8.66557826,42791931.82,25.1491679,90.56219672,1970.88,1767.09,18416400
285,2011-10-13,6758152,3.25,1122.774194,367175.4,2.6,46429682.86,8.792921845,42801750.7,24.79652412,90.56078689,1971.94,1767.96,18417462
286,2011-10-14,6849012,3.25,1123.83871,367175.4,2.6,46410062.64,8.920265431,42811569.57,24.44388035,90.55937705,1973.1,1768.93,18418524
287,2011-10-15,7260726,3.25,1124.903226,367175.4,2.6,46390442.42,9.047609016,42821388.45,24.09123657,90.55796721,1974.46,1769.89,18419586
288,2011-10-16,6359101,3.25,1125.967742,367175.4,2.6,46370822.21,9.174952602,42831207.33,23.7385928,90.55655738,1975.28,1770.48,18420649
289,2011-10-17,6708206,3.25,1127.032258,367175.4,2.6,46351201.99,9.302296187,42841026.2,23.38594902,90.55514754,1976.88,1771.83,18421711
290,2011-10-18,6656531,3.25,1128.096774,367175.4,2.6,46331581.77,9.429639772,42850845.08,23.03330525,90.5537377,1981.36,1774.43,18422773
291,2011-10-19,6658859,3.25,1129.16129,367175.4,2.6,46311961.55,9.556983358,42860663.95,22.68066147,90.55232787,1984.45,1776.53,18423836
292,2011-10-20,6754714,3.25,1130.225806,367175.4,2.6,46292341.33,9.684326943,42870482.83,22.3280177,90.55091803,1986.16,1777.87,18424898
293,2011-10-21,7304955,3.25,1131.290323,367175.4,2.6,46272721.12,9.811670529,42880301.71,21.97537392,90.5495082,1987.99,1779.23,18425960
294,2011-10-22,7515761,3.25,1132.354839,367175.4,2.6,46253100.9,9.939014114,42890120.58,21.62273015,90.54809836,1989.45,1780.32,18427023
295,2011-10-23,6756306,3.25,1133.419355,367175.4,2.6,46233480.68,10.0663577,42899939.46,21.27008637,90.54668852,1990.15,1780.75,18428085
296,2011-10-24,6565537,3.25,1134.483871,367175.4,2.6,46213860.46,10.19370129,42909758.34,20.9174426,90.54527869,1990.89,1781.48,18429147
297,2011-10-25,6605371,3.25,1135.548387,367175.4,2.6,46194240.24,10.32104487,42919577.21,20.56479882,90.54386885,1991.34,1783.67,18430209
298,2011-10-26,6638357,3.25,1136.612903,367175.4,2.6,46174620.03,10.44838846,42929396.09,20.21215505,90.54245902,1991.96,1784.43,18431272
299,2011-10-27,6788256,3.25,1137.677419,367175.4,2.6,46154999.81,10.57573204,42939214.96,19.85951127,90.54104918,1992.44,1783.76,18432334
300,2011-10-28,7277372,3.25,1138.741935,367175.4,2.6,46135379.59,10.70307563,42949033.84,19.5068675,90.53963934,1992.8,1784.19,18433396
301,2011-10-29,7365244,3.25,1139.806452,367175.4,2.6,46115759.37,10.83041921,42958852.72,19.15422372,90.53822951,1993.05,1784.3,18434459
302,2011-10-30,6848715,3.25,1140.870968,367175.4,2.6,46096139.15,10.9577628,42968671.59,18.80157995,90.53681967,1993.14,1784.25,18435521
303,2011-10-31,6649796,3.25,1141.935484,367175.4,2.6,46076518.94,11.08510638,42978490.47,18.44893617,90.53540984,1993.17,1784.45,18436583
304,2011-11-01,6578265,3.25,1143,367175.4,2.6,46056898.72,11.21244997,42988309.34,18.0962924,90.534,1992.55,1785.16,18437646
305,2011-11-02,6533324,3.25,1143.266667,367175.4,2.6,46037278.5,11.33979355,42998128.22,17.74364862,90.5455,1992.01,1785,18437636
306,2011-11-03,6702408,3.25,1143.533333,367175.4,2.6,46017658.28,11.46713714,43007947.1,17.39100485,90.557,1991.49,1784.91,18437627
307,2011-11-04,7330353,3.25,1143.8,367175.4,2.6,46054533.06,11.42005477,43070512.36,17.68276806,90.5685,1990.98,1784.71,18437618
308,2011-11-05,7387158,3.25,1144.066667,367175.4,2.6,46111058.26,11.31230251,43151424.19,18.19867285,90.58,1990.49,1784.45,18437609
309,2011-11-06,6381040,3.25,1144.333333,367175.4,2.6,46167583.47,11.20455024,43232336.01,18.71457763,90.5915,1990.3,1784.26,18437600
310,2011-11-07,6612019,3.25,1144.6,367175.4,2.6,46224108.67,11.09679798,43313247.84,19.23048241,90.603,1989.9,1784.09,18437591
311,2011-11-08,6528432,3.25,1144.866667,367175.4,2.6,46280633.88,10.98904571,43394159.67,19.74638719,90.6145,1987.4,1782.81,18437582
312,2011-11-09,6548265,3.25,1145.133333,367175.4,2.6,46337159.08,10.88129345,43475071.5,20.26229197,90.626,1985.92,1782.15,18437573
313,2011-11-10,6675760,3.25,1145.4,367175.4,2.6,46393684.29,10.77354118,43555983.33,20.77819676,90.6375,1984.87,1781.74,18437564
314,2011-11-11,7407089,3.25,1145.666667,367175.4,2.6,46450209.49,10.66578892,43636895.16,21.29410154,90.649,1984.11,1781.83,18437555
315,2011-11-12,8085364,3.25,1145.933333,367175.4,2.6,46506734.7,10.55803665,43717806.98,21.81000632,90.6605,1983.69,1781.86,18437545
316,2011-11-13,7136265,3.25,1146.2,367175.4,2.6,46563259.9,10.45028439,43798718.81,22.3259111,90.672,1983.53,1781.91,18437536
317,2011-11-14,6697692,3.25,1146.466667,367175.4,2.6,46619785.11,10.34253213,43879630.64,22.84181588,90.6835,1983.3,1782.17,18437527
318,2011-11-15,6552028,3.25,1146.733333,367175.4,2.6,46676310.31,10.23477986,43960542.47,23.35772067,90.695,1983.33,1784.88,18437518
319,2011-11-16,6587344,3.25,1147,367175.4,2.6,46732835.52,10.1270276,44041454.3,23.87362545,90.7065,1983.01,1786.39,18437509
320,2011-11-17,6700739,3.25,1147.266667,367175.4,2.6,46789360.73,10.01927533,44122366.13,24.38953023,90.718,1982.32,1787.87,18437500
321,2011-11-18,6890257,3.25,1147.533333,367175.4,2.6,46845885.93,9.911523067,44203277.96,24.90543501,90.7295,1981.74,1788.72,18437491
322,2011-11-19,7437794,3.25,1147.8,367175.4,2.6,46902411.14,9.803770803,44284189.78,25.42133979,90.741,1981.31,1789.44,18437482
323,2011-11-20,6735936,3.25,1148.066667,367175.4,2.6,46958936.34,9.696018538,44365101.61,25.93724458,90.7525,1981.07,1789.77,18437473
324,2011-11-21,6606342,3.25,1148.333333,367175.4,2.6,47015461.55,9.588266273,44446013.44,26.45314936,90.764,1980.69,1790.33,18437464
325,2011-11-22,6505324,3.25,1148.6,367175.4,2.6,47071986.75,9.480514009,44526925.27,26.96905414,90.7755,1978.58,1792.21,18437454
326,2011-11-23,6334105,3.25,1148.866667,367175.4,2.6,47128511.96,9.372761744,44607837.1,27.48495892,90.787,1976.54,1793.5,18437445
327,2011-11-24,6561512,3.25,1149.133333,367175.4,2.6,47185037.16,9.26500948,44688748.93,28.0008637,90.7985,1974.57,1794.45,18437436
328,2011-11-25,7343977,3.25,1149.4,367175.4,2.6,47241562.37,9.157257215,44769660.76,28.51676849,90.81,1972.22,1794.94,18437427
329,2011-11-26,7759402,3.25,1149.666667,367175.4,2.6,47298087.57,9.04950495,44850572.58,29.03267327,90.8215,1970.21,1795.52,18437418
330,2011-11-27,6560348,3.25,1149.933333,367175.4,2.6,47354612.78,8.941752686,44931484.41,29.54857805,90.833,1969.25,1795.65,18437409
331,2011-11-28,6588271,3.25,1150.2,367175.4,2.6,47411137.99,8.834000421,45012396.24,30.06448283,90.8445,1967.92,1795.96,18437400
332,2011-11-29,6437398,3.25,1150.466667,367175.4,2.6,47467663.19,8.726248157,45093308.07,30.58038761,90.856,1965.22,1795.22,18437391
333,2011-11-30,5877679,3.25,1150.733333,367175.4,2.6,47524188.4,8.618495892,45174219.9,31.0962924,90.8675,1962.27,1794.52,18437382
334,2011-12-01,6257111,3.25,1151,367175.4,2.6,47580713.6,8.510743628,45255131.73,31.61219718,90.879,1960.28,1795.08,18437373
335,2011-12-02,6873923,3.25,1150.096774,367175.4,2.6,47637238.81,8.402991363,45336043.56,32.12810196,90.92609677,1957.59,1795.11,18439299
336,2011-12-03,6919828,3.25,1149.193548,367175.4,2.6,47693764.01,8.295239098,45416955.38,32.64400674,90.97319355,1955.25,1794.99,18441225
